timestamp,symbol,sum_open_interest,sum_open_interest_value
1771574400000,SPKUSDT,153488231.00000000,3316880.67191000
1771588800000,SPKUSDT,153768004.00000000,3307754.27748532
1771603200000,SPKUSDT,151297968.00000000,3260471.21040000
1771617600000,SPKUSDT,150932971.00000000,3210344.29317000
1771632000000,SPKUSDT,150790027.00000000,3195240.67213000
1771646400000,SPKUSDT,150299107.00000000,3194407.62147269
1771660800000,SPKUSDT,149552784.00000000,3150329.39496000
1771675200000,SPKUSDT,150477976.00000000,3199837.41587224
1771689600000,SPKUSDT,149857405.00000000,3130266.43286150
1771704000000,SPKUSDT,149187516.00000000,3109809.29539452
1771718400000,SPKUSDT,148233742.00000000,3037376.07876390
1771732800000,SPKUSDT,147307847.00000000,2986547.27856893
1771747200000,SPKUSDT,147261361.00000000,2985724.09427500
1771761600000,SPKUSDT,148032317.00000000,3034194.71637828
1771776000000,SPKUSDT,150186536.00000000,3244491.75213088
1771790400000,SPKUSDT,149632368.00000000,3121331.19648000
1771804800000,SPKUSDT,150542198.00000000,3128292.46661366
1771819200000,SPKUSDT,152117882.00000000,3075823.57404000
1771833600000,SPKUSDT,152117494.00000000,3094069.82796000
1771848000000,SPKUSDT,152649325.00000000,3165947.00050000
1771862400000,SPKUSDT,151358871.00000000,3053641.00500564
1771876800000,SPKUSDT,150643421.00000000,3011361.98579000
1771891200000,SPKUSDT,150850702.00000000,3005657.99915344
1771905600000,SPKUSDT,150505119.00000000,3032678.14785000
1771920000000,SPKUSDT,150467530.00000000,2991294.49640000
1771934400000,SPKUSDT,151745848.00000000,3021299.28760048
1771948800000,SPKUSDT,152565921.00000000,3100139.51472000
1771963200000,SPKUSDT,152108264.00000000,3115177.24672000
1771977600000,SPKUSDT,152106357.00000000,3066464.15712000
1771992000000,SPKUSDT,151097555.00000000,3056703.53765000
1772006400000,SPKUSDT,150642216.00000000,3072347.99532000
1772020800000,SPKUSDT,150343729.00000000,3070018.94618000
1772035200000,SPKUSDT,149715109.00000000,3154007.77822357
1772049600000,SPKUSDT,148902514.00000000,3170810.54047356
1772064000000,SPKUSDT,148038247.00000000,3108803.18700000
1772078400000,SPKUSDT,147726705.00000000,3142147.01535000
1772092800000,SPKUSDT,147405906.00000000,3100703.86953684
1772107200000,SPKUSDT,146810932.00000000,3066880.36948000
1772121600000,SPKUSDT,146218070.00000000,3043017.36380500
1772136000000,SPKUSDT,147150809.00000000,3119316.09275481
1772150400000,SPKUSDT,147766252.00000000,3072766.70176456
1772164800000,SPKUSDT,151118491.00000000,3113643.87737909
1772179200000,SPKUSDT,153920543.00000000,3189233.65096000
1772193600000,SPKUSDT,154810127.00000000,3209415.18587510
1772208000000,SPKUSDT,154039745.00000000,3144726.01536735
1772222400000,SPKUSDT,153134063.00000000,3103146.93614775
1772236800000,SPKUSDT,153144282.00000000,3124143.35280000
1772251200000,SPKUSDT,153166110.00000000,3097779.97976670
1772265600000,SPKUSDT,143725764.00000000,2738606.76030396
1772280000000,SPKUSDT,148270864.00000000,2680737.22112000
1772294400000,SPKUSDT,149292492.00000000,2804272.84660500
1772308800000,SPKUSDT,151427904.00000000,2879150.22423936
1772323200000,SPKUSDT,153464061.00000000,2952648.53364000
1772337600000,SPKUSDT,155983872.00000000,3057283.89120000
