timestamp,symbol,sum_open_interest,sum_open_interest_value
1771560000000,ILVUSDT,275845.90000000,1052561.40105971
1771574400000,ILVUSDT,274739.20000000,1044283.69920000
1771588800000,ILVUSDT,275435.80000000,1030000.93571280
1771603200000,ILVUSDT,275871.10000000,1048586.05110000
1771617600000,ILVUSDT,270322.90000000,1030200.57190000
1771632000000,ILVUSDT,269388.90000000,1027080.78368702
1771646400000,ILVUSDT,273942.20000000,1091385.72480000
1771660800000,ILVUSDT,270863.20000000,1063718.44399590
1771675200000,ILVUSDT,271395.50000000,1070112.45650000
1771689600000,ILVUSDT,270926.40000000,1060492.76151120
1771704000000,ILVUSDT,267780.50000000,1024528.19300000
1771718400000,ILVUSDT,266438.10000000,1015395.59910000
1771732800000,ILVUSDT,269907.80000000,1015239.18279272
1771747200000,ILVUSDT,268202.90000000,1008749.32313122
1771761600000,ILVUSDT,265489.30000000,1000629.17170000
1771776000000,ILVUSDT,258977.50000000,962194.29737015
1771790400000,ILVUSDT,264340.60000000,970264.40597807
1771804800000,ILVUSDT,261614.50000000,962792.42453426
1771819200000,ILVUSDT,257698.40000000,897821.22560000
1771833600000,ILVUSDT,262739.10000000,947269.80614678
1771848000000,ILVUSDT,258613.80000000,933854.43180000
1771862400000,ILVUSDT,260014.10000000,918889.82940000
1771876800000,ILVUSDT,257375.40000000,889171.52378100
1771891200000,ILVUSDT,253644.20000000,886613.30110000
1771905600000,ILVUSDT,256569.90000000,895248.55670331
1771920000000,ILVUSDT,260128.40000000,896922.72320000
1771934400000,ILVUSDT,263213.60000000,913877.61920000
1771948800000,ILVUSDT,263769.00000000,915216.81883698
1771963200000,ILVUSDT,268662.60000000,930109.92120000
1771977600000,ILVUSDT,267938.10000000,924922.32120000
1771992000000,ILVUSDT,261055.20000000,918653.24880000
1772006400000,ILVUSDT,259548.20000000,921915.20640000
1772020800000,ILVUSDT,260644.40000000,929718.57480000
1772035200000,ILVUSDT,259709.60000000,964301.74480000
1772049600000,ILVUSDT,259257.30000000,985959.83371919
1772064000000,ILVUSDT,260024.00000000,965502.82931208
1772078400000,ILVUSDT,262578.70000000,971055.97344606
1772092800000,ILVUSDT,261998.90000000,957689.92918754
1772107200000,ILVUSDT,259675.10000000,952937.60339954
1772121600000,ILVUSDT,256426.80000000,934919.37864511
1772136000000,ILVUSDT,255207.40000000,928637.76424328
1772150400000,ILVUSDT,256044.00000000,939443.34371736
1772164800000,ILVUSDT,258826.00000000,946867.81466800
1772179200000,ILVUSDT,258120.40000000,951689.91480000
1772193600000,ILVUSDT,262489.70000000,950212.71400000
1772208000000,ILVUSDT,265127.80000000,949157.52400000
1772222400000,ILVUSDT,270186.70000000,964836.70570000
1772236800000,ILVUSDT,270053.10000000,964764.38378787
1772251200000,ILVUSDT,265749.70000000,943199.89292381
1772265600000,ILVUSDT,267595.60000000,912500.99600000
1772280000000,ILVUSDT,275205.20000000,923038.24080000
1772294400000,ILVUSDT,272972.50000000,937909.55120368
1772308800000,ILVUSDT,269632.40000000,977687.08240000
1772323200000,ILVUSDT,274364.40000000,1012393.04410410
1772337600000,ILVUSDT,271436.40000000,1016955.53014964
1772352000000,ILVUSDT,268457.10000000,998626.50855284
1772366400000,ILVUSDT,264914.60000000,964071.92727373
1772380800000,ILVUSDT,264357.00000000,949305.98700000
1772395200000,ILVUSDT,260386.80000000,922290.04560000
1772409600000,ILVUSDT,260437.40000000,922469.27080000
1772424000000,ILVUSDT,266375.50000000,957886.29800000
1772438400000,ILVUSDT,263610.70000000,928700.49610000
1772452800000,ILVUSDT,264345.40000000,942355.57978047
1772467200000,ILVUSDT,264668.80000000,977824.12998230
1772481600000,ILVUSDT,266907.20000000,975162.79882986
1772496000000,ILVUSDT,264654.70000000,951896.79222500
1772510400000,ILVUSDT,265269.10000000,941440.03590000
1772524800000,ILVUSDT,269276.50000000,965411.18221324
1772539200000,ILVUSDT,274861.80000000,960750.94621752
1772553600000,ILVUSDT,282427.50000000,982978.37637998
1772568000000,ILVUSDT,285714.60000000,1001715.38760000
1772582400000,ILVUSDT,287508.80000000,1004555.74720000
1772596800000,ILVUSDT,276930.90000000,978119.93880000
1772611200000,ILVUSDT,274396.90000000,985489.63935513
1772625600000,ILVUSDT,278831.80000000,1018094.23223542
1772640000000,ILVUSDT,274059.80000000,1020580.71139592
1772654400000,ILVUSDT,274127.30000000,1029964.75680591
1772668800000,ILVUSDT,268277.40000000,986836.37422882
