timestamp,symbol,sum_open_interest,sum_open_interest_value
1771632000000,XAIUSDT,112220457.00000000,1123888.99905957
1771718400000,XAIUSDT,119039886.00000000,1169566.87995000
1771804800000,XAIUSDT,112991862.00000000,1091501.38692000
1771891200000,XAIUSDT,106020657.00000000,978570.66411000
1771977600000,XAIUSDT,111341221.00000000,1014318.52331000
1772064000000,XAIUSDT,109498842.00000000,1067069.50025526
1772150400000,XAIUSDT,115581933.00000000,1094560.90551000
1772236800000,XAIUSDT,125471791.00000000,1204529.19360000
1772323200000,XAIUSDT,114184205.00000000,1103644.00790135
1772409600000,XAIUSDT,106762289.00000000,976057.14521626
1772496000000,XAIUSDT,105803518.00000000,999319.51768590
1772582400000,XAIUSDT,104919250.00000000,984494.04448750
1772668800000,XAIUSDT,102908168.00000000,1002856.56246688
1772755200000,XAIUSDT,103805514.00000000,1005394.81113018
1772841600000,XAIUSDT,106364641.00000000,995573.03976000
1772928000000,XAIUSDT,108724049.00000000,989388.84590000
1773014400000,XAIUSDT,110119851.00000000,1002180.94237782
1773100800000,XAIUSDT,114311454.00000000,1055990.92221936
1773187200000,XAIUSDT,229155360.00000000,2485056.96909120
1773273600000,XAIUSDT,314005673.00000000,3752543.63552688
1773360000000,XAIUSDT,233267821.00000000,2730399.84480500
1773446400000,XAIUSDT,208125588.00000000,2366387.93556000
1773532800000,XAIUSDT,188778252.00000000,2055795.16428000
1773619200000,XAIUSDT,181942560.00000000,1962255.96787680
1773705600000,XAIUSDT,183250864.00000000,1991038.96244640
1773792000000,XAIUSDT,176006640.00000000,1842050.29291200
1773878400000,XAIUSDT,179724216.00000000,1834984.24536000
1773964800000,XAIUSDT,167003305.00000000,1663352.91780000
