timestamp,symbol,sum_open_interest,sum_open_interest_value
1771632000000,VETUSDT,662602690.00000000,5177199.73612670
1771718400000,VETUSDT,668332474.00000000,5110878.77849754
1771804800000,VETUSDT,705318017.00000000,5255324.54466700
1771891200000,VETUSDT,721191726.00000000,5274075.09223800
1771977600000,VETUSDT,740502422.00000000,5250480.58802146
1772064000000,VETUSDT,771550949.00000000,6043558.58351700
1772150400000,VETUSDT,703601774.00000000,5342581.95431906
1772236800000,VETUSDT,691156843.00000000,5076816.56300377
1772323200000,VETUSDT,739912714.00000000,5394918.17246106
1772409600000,VETUSDT,724996235.00000000,5172123.14049000
1772496000000,VETUSDT,690987050.00000000,5017256.97005000
1772582400000,VETUSDT,706931186.00000000,5033350.04432000
1772668800000,VETUSDT,707065647.00000000,5269993.59875451
1772755200000,VETUSDT,657900086.00000000,4798065.32719800
1772841600000,VETUSDT,672101733.00000000,4773105.20335008
1772928000000,VETUSDT,676914628.00000000,4692372.20129600
1773014400000,VETUSDT,739784488.00000000,5009820.55273600
1773100800000,VETUSDT,695791871.00000000,4842161.74658191
1773187200000,VETUSDT,666756169.00000000,4671293.72001400
1773273600000,VETUSDT,676250577.00000000,4794650.40345885
1773360000000,VETUSDT,673098182.00000000,4838229.73221600
1773446400000,VETUSDT,695906708.00000000,5025427.66021828
1773532800000,VETUSDT,688300516.00000000,4913089.08320800
1773619200000,VETUSDT,690644517.00000000,5095575.24642600
1773705600000,VETUSDT,743158639.00000000,5789636.82982062
1773792000000,VETUSDT,734088392.00000000,5564551.51080624
1773878400000,VETUSDT,669242913.00000000,4884154.85636139
1773964800000,VETUSDT,636357263.00000000,4611681.08496100
