timestamp,symbol,funding_rate
1771113600000,PTBUSDT,0.00068578
1771128000000,PTBUSDT,0.00090345
1771142400002,PTBUSDT,0.00057217
1771156800005,PTBUSDT,0.00051523
1771171200000,PTBUSDT,0.00013762
1771185600009,PTBUSDT,0.00015260
1771200000001,PTBUSDT,0.00005000
1771214400004,PTBUSDT,0.00046316
1771228800003,PTBUSDT,0.00118448
1771243200000,PTBUSDT,0.00050032
1771257600000,PTBUSDT,0.00080041
1771272000009,PTBUSDT,0.00005000
1771286400008,PTBUSDT,0.00005000
1771300800003,PTBUSDT,0.00005000
1771315200001,PTBUSDT,0.00005000
1771329600000,PTBUSDT,0.00005000
1771344000002,PTBUSDT,0.00005000
1771358400002,PTBUSDT,0.00005000
1771372800000,PTBUSDT,0.00006710
1771387200000,PTBUSDT,0.00005000
1771401600000,PTBUSDT,0.00005000
1771416000007,PTBUSDT,0.00005000
1771430400011,PTBUSDT,0.00005000
1771444800004,PTBUSDT,0.00005000
1771459200013,PTBUSDT,0.00010333
1771473600003,PTBUSDT,0.00025757
1771488000000,PTBUSDT,0.00057472
1771502400011,PTBUSDT,0.00005000
1771516800003,PTBUSDT,0.00005000
1771531200000,PTBUSDT,0.00023233
1771545600000,PTBUSDT,0.00005000
1771560000003,PTBUSDT,0.00024146
1771574400000,PTBUSDT,0.00005000
1771588800000,PTBUSDT,0.00005000
1771603200000,PTBUSDT,0.00010398
1771617600000,PTBUSDT,0.00005000
1771632000004,PTBUSDT,0.00028359
1771646400000,PTBUSDT,0.00055788
1771660800000,PTBUSDT,0.00011906
1771675200013,PTBUSDT,0.00117389
1771689600005,PTBUSDT,0.00132181
1771704000000,PTBUSDT,0.00031076
1771718400001,PTBUSDT,0.00039422
1771732800008,PTBUSDT,0.00035155
1771747200004,PTBUSDT,0.00006048
1771761600008,PTBUSDT,0.00055655
1771776000000,PTBUSDT,0.00035590
1771790400000,PTBUSDT,0.00039302
1771804800001,PTBUSDT,0.00009960
1771819200000,PTBUSDT,0.00005000
1771833600000,PTBUSDT,0.00005000
1771848000003,PTBUSDT,0.00005000
1771862400000,PTBUSDT,0.00005000
1771876800000,PTBUSDT,0.00005000
1771891200007,PTBUSDT,0.00046834
1771905600000,PTBUSDT,0.00009514
1771920000000,PTBUSDT,0.00005000
1771934400000,PTBUSDT,0.00005000
1771948800001,PTBUSDT,0.00031279
1771963200002,PTBUSDT,0.00048609
1771977600001,PTBUSDT,0.00005000
1771992000000,PTBUSDT,0.00020934
1772006400007,PTBUSDT,0.00032664
1772020800000,PTBUSDT,0.00027984
1772035200000,PTBUSDT,0.00005000
1772049600006,PTBUSDT,0.00005000
1772064000000,PTBUSDT,0.00103267
1772078400000,PTBUSDT,0.00043845
1772092800006,PTBUSDT,0.00013161
1772107200004,PTBUSDT,0.00017157
