timestamp,symbol,funding_rate
1771099200000,TAOUSDT,0.00002602
1771113600000,TAOUSDT,0.00001711
1771128000000,TAOUSDT,0.00000270
1771142400002,TAOUSDT,-0.00001238
1771156800005,TAOUSDT,0.00001113
1771171200000,TAOUSDT,0.00005000
1771185600009,TAOUSDT,0.00001999
1771200000001,TAOUSDT,0.00000447
1771214400004,TAOUSDT,-0.00015713
1771228800003,TAOUSDT,-0.00359598
1771243200000,TAOUSDT,-0.00085105
1771257600000,TAOUSDT,-0.00018746
1771272000009,TAOUSDT,-0.00009218
1771286400008,TAOUSDT,-0.00028027
1771300800003,TAOUSDT,-0.00001128
1771315200001,TAOUSDT,-0.00004713
1771329600000,TAOUSDT,-0.00008365
1771344000002,TAOUSDT,-0.00008582
1771358400002,TAOUSDT,-0.00002716
1771372800000,TAOUSDT,0.00002620
1771387200000,TAOUSDT,-0.00014062
1771401600000,TAOUSDT,-0.00011032
1771416000007,TAOUSDT,-0.00001517
1771430400011,TAOUSDT,0.00001854
1771444800004,TAOUSDT,0.00002981
1771459200013,TAOUSDT,0.00003865
1771473600003,TAOUSDT,-0.00010815
1771488000000,TAOUSDT,0.00000418
1771502400011,TAOUSDT,0.00004402
1771516800003,TAOUSDT,0.00000767
1771531200000,TAOUSDT,-0.00013808
1771545600000,TAOUSDT,-0.00027214
1771560000003,TAOUSDT,-0.00024793
1771574400000,TAOUSDT,-0.00019500
1771588800000,TAOUSDT,-0.00027280
1771603200000,TAOUSDT,-0.00006742
1771617600000,TAOUSDT,-0.00007190
1771632000004,TAOUSDT,-0.00023473
1771646400000,TAOUSDT,-0.00010967
1771660800000,TAOUSDT,0.00002613
1771675200013,TAOUSDT,-0.00001109
1771689600005,TAOUSDT,-0.00029298
1771704000000,TAOUSDT,-0.00024245
1771718400001,TAOUSDT,-0.00018659
1771732800008,TAOUSDT,-0.00006342
1771747200004,TAOUSDT,-0.00005010
1771761600008,TAOUSDT,-0.00014532
1771776000000,TAOUSDT,-0.00006560
1771790400000,TAOUSDT,0.00005000
1771804800001,TAOUSDT,-0.00016026
1771819200000,TAOUSDT,-0.00032228
1771833600000,TAOUSDT,-0.00004632
1771848000003,TAOUSDT,-0.00001544
1771862400000,TAOUSDT,0.00002739
1771876800000,TAOUSDT,-0.00000630
1771891200007,TAOUSDT,-0.00010437
1771905600000,TAOUSDT,-0.00010705
1771920000000,TAOUSDT,-0.00015177
