timestamp,open,high,low,close,volume,quote_volume,trades,close_time
1731283200000,0.4151200,0.5309900,0.3850000,0.4472500,1608452171,740115969.3997000,3151687,1731369599999
1731369600000,0.4472100,0.6386800,0.4201000,0.5580600,2850591134,1541766585.4754000,6809540,1731455999999
1731456000000,0.5580600,0.7356000,0.5255700,0.6079100,2692409921,1663667397.7081000,7890970,1731542399999
1731542400000,0.6078000,0.9534000,0.5878000,0.7565600,2532862082,1995711668.1731600,7125455,1731628799999
1731628800000,0.7565700,0.9280000,0.6523000,0.7504600,1709082561,1284546339.7666500,4821320,1731715199999
1731715200000,0.7504600,0.7994600,0.6360000,0.6763000,935903577,669106121.3684300,2894935,1731801599999
1731801600000,0.6762900,0.6949900,0.5831400,0.6678600,852292941,540286160.0499700,2330682,1731887999999
1731888000000,0.6678200,0.6929000,0.5788800,0.6030800,545002017,342572732.6187700,1634278,1731974399999
1731974400000,0.6030400,0.6396100,0.5609500,0.5809400,732749760,440265422.1560000,1993751,1732060799999
1732060800000,0.5809700,0.5828000,0.4872100,0.4951300,706421051,372242281.7086800,1665423,1732147199999
1732147200000,0.4951400,0.5567900,0.4402200,0.5068400,1008979808,502928677.4916000,2128402,1732233599999
1732233600000,0.5068400,0.5223300,0.4314900,0.4482100,698806704,331912768.9585800,1493843,1732319999999
1732320000000,0.4481800,0.4907400,0.4227400,0.4565700,843677702,384454205.9038500,1715403,1732406399999
1732406400000,0.4565800,0.4861600,0.4100000,0.4541800,729152847,325329229.3591400,1464531,1732492799999
1732492800000,0.4542500,0.5060000,0.4156500,0.4300000,771971078,356053961.5405300,1590934,1732579199999
1732579200000,0.4299700,0.4508700,0.3980000,0.4219600,583869848,245763250.8393700,1508845,1732665599999
1732665600000,0.4219100,0.4520100,0.4124600,0.4506400,501054470,218357519.2936500,1153122,1732751999999
1732752000000,0.4506100,0.4661600,0.4174500,0.4412000,451674043,197644358.5714400,1059216,1732838399999
1732838400000,0.4411700,0.7249900,0.4384400,0.6808000,4112589075,2569662968.0829300,6191334,1732924799999
1732924800000,0.6807700,0.8110000,0.5699200,0.5736400,2644211781,1802075658.3056100,5066453,1733011199999
1733011200000,0.5736600,0.6440000,0.5500500,0.5967000,1438489418,858870503.8617600,2950516,1733097599999
1733097600000,0.5965900,0.6006400,0.5165200,0.5449000,999415859,547726315.1105600,2221109,1733183999999
1733184000000,0.5448800,0.5781800,0.4835300,0.5193700,858851846,458853225.9277300,2349465,1733270399999
1733270400000,0.5194400,0.5469000,0.5109900,0.5324900,634057891,337211572.6064600,1859089,1733356799999
1733356800000,0.5325000,0.6435400,0.5155700,0.6305000,1218509638,705921210.0186300,2938652,1733443199999
1733443200000,0.6306800,0.6505400,0.5665000,0.5906700,633576283,380847259.5574800,1436600,1733529599999
1733529600000,0.5906700,0.6463600,0.5801900,0.6124900,590526206,363030373.2778300,1520364,1733615999999
1733616000000,0.6124700,0.6596300,0.5890000,0.6035100,428926616,265067226.1899400,1110998,1733702399999
1733702400000,0.6035300,0.6037100,0.4150000,0.4802500,867447156,455160036.9163000,1880832,1733788799999
1733788800000,0.4802700,0.4968600,0.4317800,0.4665100,612030806,284746787.8672700,1604221,1733875199999
1733875200000,0.4665600,0.5607900,0.4456500,0.5455400,635197199,329467465.6732100,1704117,1733961599999
1733961600000,0.5455600,0.5866400,0.5325800,0.5497800,580666019,323327084.6506700,1747689,1734047999999
1734048000000,0.5496900,0.6158500,0.5389100,0.5702400,776608361,449589122.8351200,2261989,1734134399999
1734134400000,0.5701900,0.6367700,0.5623100,0.5740000,843535297,501888052.0920000,2344992,1734220799999
1734220800000,0.5739900,0.5963800,0.5000100,0.5296600,685031467,372521424.8971300,1891977,1734307199999
1734307200000,0.5296500,0.5485100,0.4785000,0.4904300,569567768,289484980.3390400,1683768,1734393599999
1734393600000,0.4904300,0.4917000,0.4504600,0.4643000,487674743,229020921.2625500,1500774,1734479999999
1734480000000,0.4643100,0.4768100,0.3968400,0.4054300,705174739,311264321.4838800,1789629,1734566399999
1734566400000,0.4055200,0.4061000,0.3200100,0.3205600,1237957593,443501818.4517900,2751244,1734652799999
