timestamp,open,high,low,close,volume,quote_volume,trades,close_time
1771632000000,0.3300000,0.7344000,0.3300000,0.6443000,433719494,274494599.5482000,2646045,1771718399999
1771718400000,0.6446000,0.7460000,0.5562000,0.7191000,726316516,457253786.1525000,4279910,1771804799999
1771804800000,0.7190000,0.7755000,0.5742000,0.6237000,311219686,202466552.7910000,2541843,1771891199999
1771891200000,0.6237000,0.6722000,0.4660000,0.5336000,200980375,108904877.2878000,1689277,1771977599999
1771977600000,0.5335000,0.6231000,0.5234000,0.5753000,134023125,76227545.8524000,1271807,1772063999999
1772064000000,0.5751000,0.6174000,0.5267000,0.5401000,69045195,39045392.7465000,665391,1772150399999
1772150400000,0.5402000,0.5664000,0.4512000,0.4700000,50436042,25332812.7837000,413986,1772236799999
1772236800000,0.4700000,0.4867000,0.4516000,0.4705000,35622485,16695140.6591000,299444,1772323199999
1772323200000,0.4705000,0.5036000,0.4353000,0.4476000,47323120,22221683.6167000,383096,1772409599999
1772409600000,0.4477000,0.6024000,0.4250000,0.5766000,240368771,131268310.6916000,1655601,1772495999999
1772496000000,0.5765000,0.5765000,0.4685000,0.4753000,74053629,38435725.8653000,626064,1772582399999
1772582400000,0.4753000,0.5394000,0.4492000,0.5063000,53787802,26392196.9881000,492008,1772668799999
1772668800000,0.5063000,0.5113000,0.3437000,0.3674000,460838184,189524999.1969000,2728542,1772755199999
1772755200000,0.3674000,0.3979000,0.3113000,0.3176000,411209622,144016916.2272000,2174829,1772841599999
1772841600000,0.3177000,0.3350000,0.2720000,0.3025000,352404728,107330833.2333000,1657788,1772927999999
1772928000000,0.3024000,0.3390000,0.2983000,0.3084000,246512589,78638116.0758000,1247191,1773014399999
1773014400000,0.3084000,0.3256000,0.2829000,0.3103000,161055411,49203522.5411000,936588,1773100799999
1773100800000,0.3102000,0.3680000,0.3051000,0.3079000,249303021,83808955.2202000,1538754,1773187199999
1773187200000,0.3079000,0.3250000,0.2877000,0.2983000,154069772,46667608.9818000,775483,1773273599999
1773273600000,0.2984000,0.3278000,0.2921000,0.3170000,146362162,45624967.1545000,772924,1773359999999
1773360000000,0.3170000,0.3285000,0.2970000,0.3003000,128088943,39855644.8178000,650594,1773446399999
1773446400000,0.3002000,0.3435000,0.2918000,0.3174000,124979609,39212875.7538000,702486,1773532799999
1773532800000,0.3173000,0.3418000,0.3051000,0.3326000,149928627,48753688.9365000,742295,1773619199999
1773619200000,0.3325000,0.3389000,0.3119000,0.3232000,121877745,39648380.8731000,603905,1773705599999
1773705600000,0.3231000,0.3243000,0.2794000,0.2969000,163888813,49056513.4812000,748647,1773791999999
1773792000000,0.2968000,0.3068000,0.2444000,0.2639000,233271175,64044653.0679000,893167,1773878399999
1773878400000,0.2639000,0.3065000,0.2580000,0.2986000,221472170,62065594.6786000,665271,1773964799999
