timestamp,open,high,low,close,volume,quote_volume,trades,close_time
1764633600000,0.0320000,0.0375000,0.0272800,0.0286380,5253965252,169758485.3195400,2164244,1764719999999
1764720000000,0.0286300,0.0295410,0.0220590,0.0233630,3739323892,94705861.4061980,1368256,1764806399999
1764806400000,0.0233640,0.0254740,0.0190130,0.0200250,3834524299,86334186.7282880,1926810,1764892799999
1764892800000,0.0200260,0.0206530,0.0185530,0.0191810,2899967582,56623966.6359380,1367184,1764979199999
1764979200000,0.0191760,0.0244090,0.0191080,0.0200960,4852222271,107813408.9176770,2608114,1765065599999
1765065600000,0.0200970,0.0206620,0.0162640,0.0166870,2267208554,41643081.0523050,1006188,1765151999999
1765152000000,0.0166880,0.0179200,0.0153530,0.0158970,1821348374,30090643.5157700,690416,1765238399999
1765238400000,0.0158980,0.0163290,0.0148720,0.0150940,1827115918,28503361.4328680,588447,1765324799999
1765324800000,0.0150920,0.0152800,0.0133480,0.0140620,2232542750,31736581.1378270,592009,1765411199999
1765411200000,0.0140600,0.0167070,0.0120400,0.0130230,7903859823,108422852.4162330,2266097,1765497599999
1765497600000,0.0130220,0.0136550,0.0124660,0.0133690,2912574503,37937406.9445950,887966,1765583999999
1765584000000,0.0133660,0.0155690,0.0133020,0.0137220,4243098288,60285340.2363580,1443143,1765670399999
1765670400000,0.0137210,0.0149050,0.0131130,0.0147200,2317673259,31802312.0932220,772042,1765756799999
1765756800000,0.0147200,0.0169490,0.0141770,0.0161000,4422641368,69401777.5056760,1721629,1765843199999
1765843200000,0.0160970,0.0171600,0.0129030,0.0140130,3132635772,47865462.3530720,1236375,1765929599999
1765929600000,0.0140130,0.0153000,0.0132510,0.0141620,2912206754,40638762.1145160,1048989,1766015999999
1766016000000,0.0141610,0.0145310,0.0133380,0.0141060,1287091861,17994620.2084220,505992,1766102399999
1766102400000,0.0141070,0.0147120,0.0139480,0.0144590,1048732572,15052071.4774950,409793,1766188799999
1766188800000,0.0144580,0.0168650,0.0143690,0.0164280,2147323068,34019372.8133460,860962,1766275199999
1766275200000,0.0164260,0.0168690,0.0157340,0.0162510,719943604,11713781.8721840,316576,1766361599999
1766361600000,0.0162500,0.0168310,0.0155020,0.0163140,769171159,12603323.4994910,268302,1766447999999
1766448000000,0.0163140,0.0167490,0.0156680,0.0163430,626860815,10231690.2916850,219456,1766534399999
1766534400000,0.0163410,0.0164270,0.0138670,0.0145350,948815902,14172607.5114480,327037,1766620799999
1766620800000,0.0145350,0.0146820,0.0134560,0.0135530,812957679,11403421.4910040,187722,1766707199999
1766707200000,0.0135520,0.0139030,0.0126130,0.0130140,926410688,12195301.8822470,324657,1766793599999
1766793600000,0.0130220,0.0135170,0.0127290,0.0131870,650216189,8549933.2493020,234327,1766879999999
1766880000000,0.0131860,0.0132350,0.0125020,0.0128770,590015312,7612934.8709880,198298,1766966399999
1766966400000,0.0128770,0.0135730,0.0128650,0.0131700,751389504,9929399.6641070,210446,1767052799999
1767052800000,0.0131680,0.0134180,0.0108430,0.0111700,1499471479,17572008.7908740,386719,1767139199999
1767139200000,0.0111650,0.0113720,0.0106030,0.0108770,653963621,7238136.5671800,129890,1767225599999
1767225600000,0.0108770,0.0110750,0.0106700,0.0109330,293506464,3203978.8754810,107837,1767311999999
1767312000000,0.0109280,0.0110270,0.0102140,0.0108220,462089751,4898778.6342550,83367,1767398399999
1767398400000,0.0108230,0.0111220,0.0106690,0.0110370,288873538,3157785.6382120,66617,1767484799999
1767484800000,0.0110390,0.0112540,0.0108810,0.0110560,277474048,3066796.9711250,50552,1767571199999
1767571200000,0.0110560,0.0112470,0.0108800,0.0110530,235439309,2595893.8245850,45381,1767657599999
1767657600000,0.0110560,0.0114910,0.0104570,0.0107920,383619643,4214304.3152580,54960,1767743999999
1767744000000,0.0107920,0.0114460,0.0106940,0.0109970,373589200,4134809.6388130,57202,1767830399999
1767830400000,0.0110000,0.0117940,0.0108160,0.0109510,517497423,5854659.6133740,75210,1767916799999
1767916800000,0.0109510,0.0110930,0.0103420,0.0106890,392433088,4182401.3648670,55703,1768003199999
1768003200000,0.0106920,0.0115600,0.0105180,0.0109240,321903211,3558813.1774600,59878,1768089599999
1768089600000,0.0109280,0.0111440,0.0104000,0.0105160,184032610,1983309.3179160,40876,1768175999999
1768176000000,0.0105350,0.0108060,0.0093000,0.0093330,394247389,3980328.2739230,61177,1768262399999
1768262400000,0.0093250,0.0099750,0.0089460,0.0098590,838945507,7909612.6935150,119362,1768348799999
1768348800000,0.0098620,0.0099720,0.0092180,0.0093300,287711332,2761107.2898340,43503,1768435199999
1768435200000,0.0093290,0.0096590,0.0090140,0.0092740,239089465,2238808.2559320,35077,1768521599999
1768521600000,0.0092760,0.0095390,0.0090900,0.0094310,172065182,1589119.7184410,24653,1768607999999
1768608000000,0.0094340,0.0105140,0.0092140,0.0095200,282393569,2762200.0045080,45455,1768694399999
1768694400000,0.0095200,0.0095200,0.0089190,0.0090390,185174263,1707704.0810870,35090,1768780799999
1768780800000,0.0090290,0.0090310,0.0071840,0.0083300,402762389,3285448.6319410,88518,1768867199999
1768867200000,0.0083310,0.0084000,0.0076150,0.0077940,201972517,1622648.2834990,28342,1768953599999
1768953600000,0.0077950,0.0084200,0.0077500,0.0081820,188049198,1519697.3653780,33322,1769039999999
1769040000000,0.0081820,0.0082640,0.0075190,0.0076320,156356180,1240507.2577530,26042,1769126399999
1769126400000,0.0076330,0.0080350,0.0076270,0.0077750,117731767,925023.9520270,22237,1769212799999
1769212800000,0.0077720,0.0084100,0.0076210,0.0080440,244347527,1967449.7907820,32617,1769299199999
1769299200000,0.0080420,0.0080500,0.0067720,0.0070460,245434037,1794692.6707820,40120,1769385599999
1769385600000,0.0070470,0.0087000,0.0070410,0.0078570,466263366,3759868.2887290,69980,1769471999999
1769472000000,0.0078570,0.0081840,0.0075910,0.0081570,165067150,1299956.7917240,33524,1769558399999
1769558400000,0.0081540,0.0081790,0.0077120,0.0079240,174925197,1389313.3100660,40740,1769644799999
1769644800000,0.0079240,0.0096990,0.0069630,0.0072010,1104998951,8947612.1103740,154791,1769731199999
1769731200000,0.0072030,0.0075100,0.0069000,0.0072740,179475764,1284842.5551740,39500,1769817599999
1769817600000,0.0072740,0.0074360,0.0061090,0.0065930,248214014,1667119.3977510,42578,1769903999999
1769904000000,0.0065930,0.0069350,0.0063110,0.0063290,144680020,960346.3454850,31670,1769990399999
